LocationCode,Month,Day,Hour,10min_interval,Sunlight(Lux),Sunshine,TotalSolar,UV,HPA,position,direction,height,答案
17,5,7,16,1,6108.1352885310935,0.0,0.94,2,1011.3,2.0,185.0,20.0,80.03
17,5,7,16,2,5202.392722309421,0.0,0.94,2,1011.3,2.0,185.0,20.0,59.51
17,5,7,16,3,4904.418254127354,0.0,0.94,2,1011.3,2.0,185.0,20.0,52.28
17,5,7,16,4,4703.03102220681,0.0,0.94,2,1011.3,2.0,185.0,20.0,46.77
17,5,7,16,5,3775.3598284877844,0.0,0.94,2,1011.3,2.0,185.0,20.0,29.94
17,5,28,9,0,1500.0052609446307,0.0,0.06,0,1001.1,2.0,185.0,20.0,2.68
17,5,28,9,1,1169.7994226409717,0.0,0.06,0,1001.1,2.0,185.0,20.0,1.55
17,5,28,9,2,1039.2015870832854,0.0,0.06,0,1001.1,2.0,185.0,20.0,1.33
17,5,28,9,3,1222.5477857599692,0.0,0.06,0,1001.1,2.0,185.0,20.0,1.88
17,5,28,9,4,1219.5841421420007,0.0,0.06,0,1001.1,2.0,185.0,20.0,1.89
17,5,28,9,5,1234.8594475220286,0.0,0.06,0,1001.1,2.0,185.0,20.0,1.91
17,5,28,10,0,1088.0729811776798,0.0,0.05,0,1001.8,2.0,185.0,20.0,1.48
17,5,28,10,1,1037.7400655083081,0.0,0.05,0,1001.8,2.0,185.0,20.0,1.42
17,5,28,10,2,1050.0069118403735,0.0,0.05,0,1001.8,2.0,185.0,20.0,1.51
17,5,28,10,3,1439.4777946455265,0.0,0.05,0,1001.8,2.0,185.0,20.0,2.61
17,5,28,10,4,1556.3959783932287,0.0,0.05,0,1001.8,2.0,185.0,20.0,3.12
17,5,28,10,5,1932.0280824848148,0.0,0.05,0,1001.8,2.0,185.0,20.0,5.07
17,5,28,11,0,2747.4068517431033,0.0,0.08,0,1002.5,2.0,185.0,20.0,13.86
17,5,28,11,1,2822.631038955557,0.0,0.08,0,1002.5,2.0,185.0,20.0,15.22
17,5,28,11,2,2681.7270107540226,0.0,0.08,0,1002.5,2.0,185.0,20.0,14.24
17,5,28,11,3,3237.4681807313436,0.0,0.08,0,1002.5,2.0,185.0,20.0,19.86
17,5,28,11,4,3654.3863472455914,0.0,0.08,0,1002.5,2.0,185.0,20.0,27.5
17,5,28,11,5,4313.759008150085,0.0,0.08,0,1002.5,2.0,185.0,20.0,37.36
17,5,28,12,0,11701.864058741367,0.0,0.35,1,1002.3,2.0,185.0,20.0,275.39
17,5,28,12,1,12234.751258865903,0.0,0.35,1,1002.3,2.0,185.0,20.0,301.86
17,5,28,12,2,11744.843631626662,0.0,0.35,1,1002.3,2.0,185.0,20.0,276.37
17,5,28,12,3,11897.680855411916,0.0,0.35,1,1002.3,2.0,185.0,20.0,286.4
17,5,28,12,4,10842.545412679168,0.0,0.35,1,1002.3,2.0,185.0,20.0,238.03
17,5,28,12,5,10286.215112502068,0.0,0.35,1,1002.3,2.0,185.0,20.0,209.38
17,5,28,13,0,11888.757913364892,0.0,0.9,3,1001.5,2.0,185.0,20.0,282.69
17,5,28,13,1,10925.58610939677,0.0,0.9,3,1001.5,2.0,185.0,20.0,242.58
17,5,28,13,2,11296.744201567983,0.0,0.9,3,1001.5,2.0,185.0,20.0,256.65
17,5,28,13,3,10798.970373796368,0.0,0.9,3,1001.5,2.0,185.0,20.0,235.74
17,5,28,13,4,11247.471977888228,0.0,0.9,3,1001.5,2.0,185.0,20.0,259.6
17,5,28,13,5,10347.401664736017,0.0,0.9,3,1001.5,2.0,185.0,20.0,222.46
17,5,28,14,0,7881.2327240995055,0.0,0.71,3,1001.5,2.0,185.0,20.0,129.86
17,5,28,14,1,7437.710748132608,0.0,0.71,3,1001.5,2.0,185.0,20.0,118.88
17,5,28,14,2,7135.655715258848,0.0,0.71,3,1001.5,2.0,185.0,20.0,105.73
17,5,28,14,3,6521.043802202622,0.0,0.71,3,1001.5,2.0,185.0,20.0,91.85
17,5,28,14,4,6117.636003240235,0.0,0.71,3,1001.5,2.0,185.0,20.0,82.42
17,5,28,14,5,5620.3034565760945,0.0,0.71,3,1001.5,2.0,185.0,20.0,70.89
17,5,28,15,0,5003.202667271793,0.0,0.42,1,1002.6,2.0,185.0,20.0,56.49
17,5,28,15,1,5034.759215021083,0.0,0.42,1,1002.6,2.0,185.0,20.0,56.66
17,5,28,15,2,4803.432921407267,0.0,0.42,1,1002.6,2.0,185.0,20.0,52.58
17,5,28,15,3,4432.95337214791,0.0,0.42,1,1002.6,2.0,185.0,20.0,44.88
17,5,28,15,4,4323.7543947905315,0.0,0.42,1,1002.6,2.0,185.0,20.0,42.14
17,5,28,15,5,3846.7910450992863,0.0,0.42,1,1002.6,2.0,185.0,20.0,33.18
17,5,28,16,0,4076.5703764991495,0.0,0.29,1,1002.6,2.0,185.0,20.0,39.11
17,5,28,16,1,3515.9015311290364,0.0,0.29,1,1002.6,2.0,185.0,20.0,29.03
17,5,28,16,2,2848.845659138197,0.0,0.29,1,1002.6,2.0,185.0,20.0,18.83
17,5,28,16,3,2534.987184615727,0.0,0.29,1,1002.6,2.0,185.0,20.0,15.52
17,5,28,16,4,2101.2532036576,0.0,0.29,1,1002.6,2.0,185.0,20.0,11.08
17,5,28,16,5,1788.0498629866831,0.0,0.29,1,1002.6,2.0,185.0,20.0,8.41
17,6,14,9,0,12503.008107712607,0.0,0.46,1,1002.3,2.0,185.0,20.0,326.57
17,6,14,9,1,13934.795990135755,0.0,0.46,1,1002.3,2.0,185.0,20.0,415.98
17,6,14,9,2,14705.645118697044,0.0,0.46,1,1002.3,2.0,185.0,20.0,483.44
17,6,14,9,3,15074.931383702762,0.0,0.46,1,1002.3,2.0,185.0,20.0,489.67
17,6,14,9,4,15090.612833302204,0.0,0.46,1,1002.3,2.0,185.0,20.0,491.55
17,6,14,9,5,18384.37306563017,0.0,0.46,1,1002.3,2.0,185.0,20.0,728.44
17,6,14,10,0,21490.528169314333,0.0,0.72,3,1001.8,2.0,185.0,20.0,883.87
17,6,14,10,1,22513.58283983548,0.0,0.72,3,1001.8,2.0,185.0,20.0,1025.66
17,6,14,10,2,24457.452653218457,0.0,0.72,3,1001.8,2.0,185.0,20.0,1215.45
17,6,14,10,3,23602.67982627291,0.0,0.72,3,1001.8,2.0,185.0,20.0,1155.48
17,6,14,10,4,23175.357625158627,0.0,0.72,3,1001.8,2.0,185.0,20.0,1102.75
17,6,14,10,5,23517.207843720076,0.0,0.72,3,1001.8,2.0,185.0,20.0,1154.56
17,6,14,11,0,40635.17255798018,0.0,1.03,4,1002.2,2.0,185.0,20.0,3226.78
17,6,14,11,1,39512.8295323491,0.0,1.03,4,1002.2,2.0,185.0,20.0,2988.95
17,6,14,11,2,34503.80677946046,0.0,1.03,4,1002.2,2.0,185.0,20.0,2318.29
17,6,14,11,3,34717.80228165518,0.0,1.03,4,1002.2,2.0,185.0,20.0,2325.4
17,6,14,11,4,34758.12985655817,0.0,1.03,4,1002.2,2.0,185.0,20.0,2336.64
17,6,14,11,5,34412.65374347734,0.0,1.03,4,1002.2,2.0,185.0,20.0,2336.64
17,6,14,12,0,34558.64828091053,0.1,1.49,6,1001.9,2.0,185.0,20.0,2461.09
17,6,14,12,1,37109.50325050621,0.1,1.49,6,1001.9,2.0,185.0,20.0,2904.48
17,6,14,12,2,42430.42584898097,0.1,1.49,6,1001.9,2.0,185.0,20.0,3588.54
17,6,14,12,3,40839.30672151631,0.1,1.49,6,1001.9,2.0,185.0,20.0,3447.97
17,6,14,12,4,38474.07042626745,0.1,1.49,6,1001.9,2.0,185.0,20.0,2773.15
17,6,14,12,5,38670.26717792753,0.1,1.49,6,1001.9,2.0,185.0,20.0,3097.66
17,6,14,13,0,35670.389690575415,0.4,2.21,8,1001.3,2.0,185.0,20.0,2940.45
17,6,14,13,1,33773.57951483513,0.4,2.21,8,1001.3,2.0,185.0,20.0,2662.24
17,6,14,13,2,31722.97408404931,0.4,2.21,8,1001.3,2.0,185.0,20.0,2348.82
17,6,14,13,3,30334.205473539878,0.4,2.21,8,1001.3,2.0,185.0,20.0,2102.18
17,6,14,13,4,26438.957495957413,0.4,2.21,8,1001.3,2.0,185.0,20.0,1543.69
17,6,14,13,5,24990.521725430055,0.4,2.21,8,1001.3,2.0,185.0,20.0,1361.71
17,6,14,14,0,21345.23193101235,0.2,1.83,7,1001.4,2.0,185.0,20.0,952.26
17,6,14,14,1,21267.589961413683,0.2,1.83,7,1001.4,2.0,185.0,20.0,953.55
17,6,14,14,2,19218.128562124148,0.2,1.83,7,1001.4,2.0,185.0,20.0,727.79
17,6,14,14,3,18446.241011713777,0.2,1.83,7,1001.4,2.0,185.0,20.0,707.1
17,6,14,14,4,16664.349599664918,0.2,1.83,7,1001.4,2.0,185.0,20.0,578.36
17,6,14,14,5,16154.840820452626,0.2,1.83,7,1001.4,2.0,185.0,20.0,559.19
17,6,14,15,0,16075.743462780038,0.0,1.32,5,1001.2,2.0,185.0,20.0,600.93
17,6,14,15,1,16341.35375632024,0.0,1.32,5,1001.2,2.0,185.0,20.0,607.32
17,6,14,15,2,13376.593874144924,0.0,1.32,5,1001.2,2.0,185.0,20.0,408.9
17,6,14,15,3,12099.991876872384,0.0,1.32,5,1001.2,2.0,185.0,20.0,327.33
17,6,14,15,4,11520.454555364407,0.0,1.32,5,1001.2,2.0,185.0,20.0,287.96
17,6,14,15,5,11122.423375278133,0.0,1.32,5,1001.2,2.0,185.0,20.0,284.0
17,6,14,16,0,10688.832983381752,0.0,1.07,3,1001.2,2.0,185.0,20.0,255.51
17,6,14,16,1,9527.551550003653,0.0,1.07,3,1001.2,2.0,185.0,20.0,195.39
17,6,14,16,2,8283.561481577588,0.0,1.07,3,1001.2,2.0,185.0,20.0,152.42
17,6,14,16,3,6817.745194166511,0.0,1.07,3,1001.2,2.0,185.0,20.0,103.17
17,6,14,16,4,6261.993684010106,0.0,1.07,3,1001.2,2.0,185.0,20.0,90.98
17,6,14,16,5,5434.1050536204575,0.0,1.07,3,1001.2,2.0,185.0,20.0,67.61
17,6,19,9,0,47502.26323408086,0.4,1.88,4,1006.6,2.0,185.0,20.0,5213.22
17,6,19,9,1,49549.05557588774,0.4,1.88,4,1006.6,2.0,185.0,20.0,5505.56
17,6,19,9,2,53160.59411897515,0.4,1.88,4,1006.6,2.0,185.0,20.0,6529.49
17,6,19,9,3,55787.22542433792,0.4,1.88,4,1006.6,2.0,185.0,20.0,7074.82
17,6,19,9,4,55709.52612745553,0.4,1.88,4,1006.6,2.0,185.0,20.0,7111.53
17,6,19,9,5,59694.35057709423,0.4,1.88,4,1006.6,2.0,185.0,20.0,7760.83
17,6,19,10,0,75910.25970126482,0.7,2.11,7,1006.6,2.0,185.0,20.0,9955.03
17,6,19,10,1,77037.5526782446,0.7,2.11,7,1006.6,2.0,185.0,20.0,10146.01
17,6,19,10,2,75269.05577590261,0.7,2.11,7,1006.6,2.0,185.0,20.0,9985.77
17,6,19,10,3,73748.04133898058,0.7,2.11,7,1006.6,2.0,185.0,20.0,9921.35
17,6,19,10,4,75100.71882010024,0.7,2.11,7,1006.6,2.0,185.0,20.0,10215.52
17,6,19,10,5,69916.93414551423,0.7,2.11,7,1006.6,2.0,185.0,20.0,9059.59
17,6,19,11,0,78542.87457360861,1.0,3.43,11,1006.2,2.0,185.0,20.0,11683.52
17,6,19,11,1,76619.70009556937,1.0,3.43,11,1006.2,2.0,185.0,20.0,11628.46
17,6,19,11,2,68225.02163545688,1.0,3.43,11,1006.2,2.0,185.0,20.0,10584.63
17,6,19,11,3,66956.72889365802,1.0,3.43,11,1006.2,2.0,185.0,20.0,10581.85
17,6,19,11,4,68590.85288118484,1.0,3.43,11,1006.2,2.0,185.0,20.0,10985.07
17,6,19,11,5,68639.02873140316,1.0,3.43,11,1006.2,2.0,185.0,20.0,10958.63
17,6,19,12,0,64467.63489841169,1.0,3.66,13,1005.6,2.0,185.0,20.0,10204.26
17,6,19,12,1,61221.16036925342,1.0,3.66,13,1005.6,2.0,185.0,20.0,9313.12
17,6,19,12,2,54773.75510682581,1.0,3.66,13,1005.6,2.0,185.0,20.0,7978.34
17,6,19,12,3,50101.274191772536,1.0,3.66,13,1005.6,2.0,185.0,20.0,6547.25
17,6,19,12,4,52247.493018646615,1.0,3.66,13,1005.6,2.0,185.0,20.0,6934.28
17,6,19,12,5,51861.168109301245,1.0,3.66,13,1005.6,2.0,185.0,20.0,6917.59
17,6,19,13,0,32181.95701500699,1.0,3.62,12,1004.8,2.0,185.0,20.0,2464.99
17,6,19,13,1,27415.14021415744,1.0,3.62,12,1004.8,2.0,185.0,20.0,2527.94
17,6,19,13,2,26240.476461014114,1.0,3.62,12,1004.8,2.0,185.0,20.0,2044.51
17,6,19,13,3,24018.166102783376,1.0,3.62,12,1004.8,2.0,185.0,20.0,1443.2
17,6,19,13,4,23550.712619573616,1.0,3.62,12,1004.8,2.0,185.0,20.0,1488.55
17,6,19,13,5,24548.635932008357,1.0,3.62,12,1004.8,2.0,185.0,20.0,1990.53
17,6,19,14,0,20580.73279375499,1.0,3.38,11,1004.6,2.0,185.0,20.0,1186.8
17,6,19,14,1,13053.350611575834,1.0,3.38,11,1004.6,2.0,185.0,20.0,466.84
17,6,19,14,2,11032.177829134967,1.0,3.38,11,1004.6,2.0,185.0,20.0,261.66
17,6,19,14,3,9413.547629695582,1.0,3.38,11,1004.6,2.0,185.0,20.0,192.66
17,6,19,14,4,8983.525758101927,1.0,3.38,11,1004.6,2.0,185.0,20.0,175.94
17,6,19,14,5,8240.007772888815,1.0,3.38,11,1004.6,2.0,185.0,20.0,146.41
17,6,19,15,0,11023.329146892653,0.7,2.06,6,1004.0,2.0,185.0,20.0,265.38
17,6,19,15,1,10228.851295282655,0.7,2.06,6,1004.0,2.0,185.0,20.0,226.29
17,6,19,15,2,8838.852277911923,0.7,2.06,6,1004.0,2.0,185.0,20.0,162.76
17,6,19,15,3,8013.652118962772,0.7,2.06,6,1004.0,2.0,185.0,20.0,134.39
17,6,19,15,4,7036.048448433788,0.7,2.06,6,1004.0,2.0,185.0,20.0,108.01
17,6,19,15,5,6595.842926983002,0.7,2.06,6,1004.0,2.0,185.0,20.0,91.58
17,6,19,16,0,1736.5758889125657,0.1,0.54,2,1004.3,2.0,185.0,20.0,6.79
17,6,19,16,1,1414.9308268625975,0.1,0.54,2,1004.3,2.0,185.0,20.0,4.93
17,6,19,16,2,1366.8657774410358,0.1,0.54,2,1004.3,2.0,185.0,20.0,4.53
17,6,19,16,3,1433.2676225233745,0.1,0.54,2,1004.3,2.0,185.0,20.0,5.06
17,6,19,16,4,1333.0736518823535,0.1,0.54,2,1004.3,2.0,185.0,20.0,4.49
17,6,19,16,5,1324.8842885504398,0.1,0.54,2,1004.3,2.0,185.0,20.0,4.51
17,6,27,9,0,68605.55830798356,1.0,2.38,5,1011.9,2.0,185.0,20.0,10041.2
17,6,27,9,1,71994.40103784703,1.0,2.38,5,1011.9,2.0,185.0,20.0,10509.04
17,6,27,9,2,75257.82359585888,1.0,2.38,5,1011.9,2.0,185.0,20.0,11158.2
17,6,27,9,3,78574.5371321518,1.0,2.38,5,1011.9,2.0,185.0,20.0,11839.79
17,6,27,9,4,77557.75658911858,1.0,2.38,5,1011.9,2.0,185.0,20.0,11714.38
17,6,27,9,5,88813.03723600364,1.0,2.38,5,1011.9,2.0,185.0,20.0,12383.79
17,6,27,10,0,96701.18702817164,1.0,2.91,8,1011.7,2.0,185.0,20.0,14698.12
17,6,27,10,1,95760.37321937204,1.0,2.91,8,1011.7,2.0,185.0,20.0,13938.06
17,6,27,10,2,90379.11078961595,1.0,2.91,8,1011.7,2.0,185.0,20.0,13189.54
17,6,27,10,3,90999.08865585539,1.0,2.91,8,1011.7,2.0,185.0,20.0,14056.97
17,6,27,10,4,86359.86172544758,1.0,2.91,8,1011.7,2.0,185.0,20.0,13830.27
17,6,27,10,5,79303.25011811178,1.0,2.91,8,1011.7,2.0,185.0,20.0,13225.57
17,6,27,11,0,80765.37201303466,1.0,3.39,11,1011.2,2.0,185.0,20.0,12477.2
17,6,27,11,1,76915.14288899337,1.0,3.39,11,1011.2,2.0,185.0,20.0,12011.57
17,6,27,11,2,67608.33193052556,1.0,3.39,11,1011.2,2.0,185.0,20.0,10338.03
17,6,27,11,3,66545.96247880069,1.0,3.39,11,1011.2,2.0,185.0,20.0,11058.0
17,6,27,11,4,65604.99520784737,1.0,3.39,11,1011.2,2.0,185.0,20.0,10893.02
17,6,27,11,5,64238.345349169605,1.0,3.39,11,1011.2,2.0,185.0,20.0,10637.29
17,6,27,12,0,65154.19833323357,1.0,3.69,13,1010.4,2.0,185.0,20.0,10463.54
17,6,27,12,1,65648.32978282233,1.0,3.69,13,1010.4,2.0,185.0,20.0,10530.39
17,6,27,12,2,56394.268991988756,1.0,3.69,13,1010.4,2.0,185.0,20.0,8221.83
17,6,27,12,3,52469.22559168137,1.0,3.69,13,1010.4,2.0,185.0,20.0,7896.58
17,6,27,12,4,53227.46892198583,1.0,3.69,13,1010.4,2.0,185.0,20.0,7789.89
17,6,27,12,5,53662.34739078858,1.0,3.69,13,1010.4,2.0,185.0,20.0,7786.25
17,6,27,13,0,48750.31113215369,1.0,3.73,13,1010.2,2.0,185.0,20.0,6286.77
17,6,27,13,1,49772.14312702355,1.0,3.73,13,1010.2,2.0,185.0,20.0,6679.82
17,6,27,13,2,54299.998249553195,1.0,3.73,13,1010.2,2.0,185.0,20.0,8154.77
17,6,27,13,3,50520.71359289541,1.0,3.73,13,1010.2,2.0,185.0,20.0,6316.99
17,6,27,13,4,48327.45630429668,1.0,3.73,13,1010.2,2.0,185.0,20.0,5729.42
17,6,27,13,5,48494.72879076801,1.0,3.73,13,1010.2,2.0,185.0,20.0,5706.04
17,6,27,14,0,30457.20271175065,1.0,3.31,11,1009.7,2.0,185.0,20.0,2866.24
17,6,27,14,1,20975.48401930741,1.0,3.31,11,1009.7,2.0,185.0,20.0,1414.31
17,6,27,14,2,20286.44274542851,1.0,3.31,11,1009.7,2.0,185.0,20.0,1049.17
17,6,27,14,3,17109.50505001206,1.0,3.31,11,1009.7,2.0,185.0,20.0,704.29
17,6,27,14,4,16207.576720709778,1.0,3.31,11,1009.7,2.0,185.0,20.0,586.57
17,6,27,14,5,14542.999994400894,1.0,3.31,11,1009.7,2.0,185.0,20.0,291.5
17,6,27,15,0,16832.00369871297,0.7,2.07,6,1009.5,2.0,185.0,20.0,689.42
17,6,27,15,1,15922.103578448558,0.7,2.07,6,1009.5,2.0,185.0,20.0,583.19
17,6,27,15,2,14107.812494370717,0.7,2.07,6,1009.5,2.0,185.0,20.0,461.33
17,6,27,15,3,12177.498564361922,0.7,2.07,6,1009.5,2.0,185.0,20.0,335.2
17,6,27,15,4,10768.166467381396,0.7,2.07,6,1009.5,2.0,185.0,20.0,259.27
17,6,27,15,5,10268.255691202627,0.7,2.07,6,1009.5,2.0,185.0,20.0,227.53
17,6,27,16,0,13495.500665632573,0.1,1.05,3,1009.3,2.0,185.0,20.0,434.34
17,6,27,16,1,11843.252434053147,0.1,1.05,3,1009.3,2.0,185.0,20.0,330.48
17,6,27,16,2,9819.169457414258,0.1,1.05,3,1009.3,2.0,185.0,20.0,210.11
17,6,27,16,3,7729.090896865807,0.1,1.05,3,1009.3,2.0,185.0,20.0,130.6
17,6,27,16,4,6892.178773120626,0.1,1.05,3,1009.3,2.0,185.0,20.0,103.64
17,6,27,16,5,6127.000633178425,0.1,1.05,3,1009.3,2.0,185.0,20.0,82.4
17,6,29,9,0,58291.82828735468,1.0,2.35,5,1007.8,2.0,185.0,20.0,7905.26
17,6,29,9,1,58922.846900024684,1.0,2.35,5,1007.8,2.0,185.0,20.0,8027.01
17,6,29,9,2,60745.54583630019,1.0,2.35,5,1007.8,2.0,185.0,20.0,8387.74
17,6,29,9,3,64712.786769838196,1.0,2.35,5,1007.8,2.0,185.0,20.0,9468.23
17,6,29,9,4,65062.1486116738,1.0,2.35,5,1007.8,2.0,185.0,20.0,10004.1
17,6,29,9,5,71191.70492826262,1.0,2.35,5,1007.8,2.0,185.0,20.0,10860.17
17,6,29,10,0,70574.82894170853,1.0,2.97,9,1007.5,2.0,185.0,20.0,10912.8
17,6,29,10,1,69218.16120104179,1.0,2.97,9,1007.5,2.0,185.0,20.0,10585.65
17,6,29,10,2,65420.14421940186,1.0,2.97,9,1007.5,2.0,185.0,20.0,10042.78
17,6,29,10,3,68225.52482537102,1.0,2.97,9,1007.5,2.0,185.0,20.0,11347.56
17,6,29,10,4,69901.20792183405,1.0,2.97,9,1007.5,2.0,185.0,20.0,11374.06
17,6,29,10,5,64427.583629453016,1.0,2.97,9,1007.5,2.0,185.0,20.0,10784.86
17,6,29,11,0,82443.69684618407,1.0,3.49,12,1006.9,2.0,185.0,20.0,12759.97
17,6,29,11,1,83085.56932427916,1.0,3.49,12,1006.9,2.0,185.0,20.0,13070.41
17,6,29,11,2,72159.72379045947,1.0,3.49,12,1006.9,2.0,185.0,20.0,11315.01
17,6,29,11,3,70634.0781438535,1.0,3.49,12,1006.9,2.0,185.0,20.0,11748.83
17,6,29,11,4,71270.05512264607,1.0,3.49,12,1006.9,2.0,185.0,20.0,11776.9
17,6,29,11,5,73514.0065783474,1.0,3.49,12,1006.9,2.0,185.0,20.0,11951.37
17,6,29,12,0,72464.21403387866,1.0,3.73,14,1006.4,2.0,185.0,20.0,11160.94
17,6,29,12,1,71670.72008888215,1.0,3.73,14,1006.4,2.0,185.0,20.0,10786.6
17,6,29,12,2,64114.75730215321,1.0,3.73,14,1006.4,2.0,185.0,20.0,9385.04
17,6,29,12,3,68002.36032130381,1.0,3.73,14,1006.4,2.0,185.0,20.0,10984.11
17,6,29,12,4,70594.91970612378,1.0,3.73,14,1006.4,2.0,185.0,20.0,10388.4
17,6,29,12,5,72712.85931612083,1.0,3.73,14,1006.4,2.0,185.0,20.0,10010.78
17,6,29,13,0,30880.248633643052,1.0,3.75,13,1005.9,2.0,185.0,20.0,2317.47
17,6,29,13,1,16932.318827994677,1.0,3.75,13,1005.9,2.0,185.0,20.0,1307.07
17,6,29,13,2,15399.681177837094,1.0,3.75,13,1005.9,2.0,185.0,20.0,490.28
17,6,29,13,3,15183.225047870634,1.0,3.75,13,1005.9,2.0,185.0,20.0,628.75
17,6,29,13,4,12061.18135356076,1.0,3.75,13,1005.9,2.0,185.0,20.0,307.25
17,6,29,13,5,9625.80765127383,1.0,3.75,13,1005.9,2.0,185.0,20.0,170.93
17,6,29,14,0,7975.125164687107,0.5,2.5,9,1005.6,2.0,185.0,20.0,179.53
17,6,29,14,1,7157.870461280331,0.5,2.5,9,1005.6,2.0,185.0,20.0,135.7
17,6,29,14,2,5939.838940007327,0.5,2.5,9,1005.6,2.0,185.0,20.0,74.34
17,6,29,14,3,4820.900346293602,0.5,2.5,9,1005.6,2.0,185.0,20.0,48.77
17,6,29,14,4,4600.139468600372,0.5,2.5,9,1005.6,2.0,185.0,20.0,49.84
17,6,29,14,5,3474.4175312869293,0.5,2.5,9,1005.6,2.0,185.0,20.0,25.63
17,6,29,15,0,6275.766052598783,0.0,0.76,3,1005.5,2.0,185.0,20.0,90.65
17,6,29,15,1,5868.400832874758,0.0,0.76,3,1005.5,2.0,185.0,20.0,76.86
17,6,29,15,2,5107.027543526006,0.0,0.76,3,1005.5,2.0,185.0,20.0,60.14
17,6,29,15,3,4164.134094637712,0.0,0.76,3,1005.5,2.0,185.0,20.0,37.57
17,6,29,15,4,3809.7006492632786,0.0,0.76,3,1005.5,2.0,185.0,20.0,32.14
17,6,29,15,5,3703.1265670860307,0.0,0.76,3,1005.5,2.0,185.0,20.0,30.86
17,6,29,16,0,873.3685368096674,0.0,0.19,1,1005.2,2.0,185.0,20.0,2.07
17,6,29,16,1,752.9410909331081,0.0,0.19,1,1005.2,2.0,185.0,20.0,1.76
17,6,29,16,2,587.2169048556722,0.0,0.19,1,1005.2,2.0,185.0,20.0,0.99
17,6,29,16,3,617.5558231495245,0.0,0.19,1,1005.2,2.0,185.0,20.0,1.05
17,6,29,16,4,616.7265765074369,0.0,0.19,1,1005.2,2.0,185.0,20.0,1.02
17,6,29,16,5,606.1568919461178,0.0,0.19,1,1005.2,2.0,185.0,20.0,1.0
17,7,4,9,0,53234.3157906576,1.0,2.34,5,1012.0,2.0,185.0,20.0,6156.96
17,7,4,9,1,56387.01133294119,1.0,2.34,5,1012.0,2.0,185.0,20.0,6724.41
17,7,4,9,2,61093.29356938249,1.0,2.34,5,1012.0,2.0,185.0,20.0,7429.3
17,7,4,9,3,67942.58754690475,1.0,2.34,5,1012.0,2.0,185.0,20.0,10075.95
17,7,4,9,4,68608.49138166064,1.0,2.34,5,1012.0,2.0,185.0,20.0,10079.6
17,7,4,9,5,75703.17516749976,1.0,2.34,5,1012.0,2.0,185.0,20.0,11280.11
17,7,4,10,0,80319.31218387448,1.0,2.99,9,1011.6,2.0,185.0,20.0,11473.39
17,7,4,10,1,80347.63023163236,1.0,2.99,9,1011.6,2.0,185.0,20.0,11642.82
17,7,4,10,2,74652.81956562397,1.0,2.99,9,1011.6,2.0,185.0,20.0,11174.67
17,7,4,10,3,77987.6921358391,1.0,2.99,9,1011.6,2.0,185.0,20.0,12239.29
17,7,4,10,4,76009.91610823809,1.0,2.99,9,1011.6,2.0,185.0,20.0,11852.14
17,7,4,10,5,71714.8123121777,1.0,2.99,9,1011.6,2.0,185.0,20.0,11349.18
17,7,4,11,0,70886.99700520113,1.0,3.45,11,1011.3,2.0,185.0,20.0,11976.79
17,7,4,11,1,68956.6106569819,1.0,3.45,11,1011.3,2.0,185.0,20.0,11864.52
17,7,4,11,2,59273.07864788114,1.0,3.45,11,1011.3,2.0,185.0,20.0,9027.87
17,7,4,11,3,59206.946773492265,1.0,3.45,11,1011.3,2.0,185.0,20.0,9327.16
17,7,4,11,4,61979.23943212788,1.0,3.45,11,1011.3,2.0,185.0,20.0,10161.52
17,7,4,11,5,59738.93523928075,1.0,3.45,11,1011.3,2.0,185.0,20.0,9164.38
17,7,4,12,0,66777.54242652138,1.0,3.69,13,1010.6,2.0,185.0,20.0,11347.28
17,7,4,12,1,66783.85928387528,1.0,3.69,13,1010.6,2.0,185.0,20.0,11509.9
17,7,4,12,2,58667.157587105576,1.0,3.69,13,1010.6,2.0,185.0,20.0,9064.24
17,7,4,12,3,54451.32573310648,1.0,3.69,13,1010.6,2.0,185.0,20.0,8492.16
17,7,4,12,4,54584.367977457354,1.0,3.69,13,1010.6,2.0,185.0,20.0,8450.74
17,7,4,12,5,55040.24585684919,1.0,3.69,13,1010.6,2.0,185.0,20.0,8314.79
17,7,4,13,0,51915.29096608031,1.0,3.67,13,1010.1,2.0,185.0,20.0,7780.31
17,7,4,13,1,47922.81249528355,1.0,3.67,13,1010.1,2.0,185.0,20.0,7301.42
17,7,4,13,2,46149.64613558582,1.0,3.67,13,1010.1,2.0,185.0,20.0,7547.89
17,7,4,13,3,43936.92551554325,1.0,3.67,13,1010.1,2.0,185.0,20.0,6942.85
17,7,4,13,4,44841.59155526301,1.0,3.67,13,1010.1,2.0,185.0,20.0,6928.99
17,7,4,13,5,43771.52429879079,1.0,3.67,13,1010.1,2.0,185.0,20.0,6862.79
17,7,4,14,0,24104.04657814974,1.0,3.43,11,1010.0,2.0,185.0,20.0,2450.74
17,7,4,14,1,16398.693013853932,1.0,3.43,11,1010.0,2.0,185.0,20.0,1739.58
17,7,4,14,2,15507.496160303754,1.0,3.43,11,1010.0,2.0,185.0,20.0,888.33
17,7,4,14,3,12677.263167150193,1.0,3.43,11,1010.0,2.0,185.0,20.0,532.43
17,7,4,14,4,12323.986328213276,1.0,3.43,11,1010.0,2.0,185.0,20.0,563.35
