,序號,答案
7153,20240706091017,1015.59
7154,20240706092017,1071.42
7155,20240706093017,1137.66
7156,20240706094017,1150.85
7157,20240706095017,1224.19
7158,20240706100017,1324.87
7159,20240706101017,1269.13
7160,20240706102017,1196.78
7161,20240706103017,1365.83
7162,20240706104017,1308.52
7163,20240706105017,1310.91
7164,20240706110017,1345.89
7165,20240706111017,1399.49
7166,20240706112017,1246.05
7167,20240706113017,1367.75
7168,20240706114017,1302.71
7169,20240706115017,1302.81
7170,20240706120017,1298.11
7171,20240706121017,1264.2
7172,20240706122017,1314.26
7173,20240706123017,626.85
7174,20240706124017,631.08
7175,20240706125017,610.79
7176,20240706130017,875.33
7177,20240706131017,869.8
7178,20240706132017,616.07
7179,20240706133017,424.26
7180,20240706134017,372.41
7181,20240706135017,288.25
7182,20240706140017,491.41
7183,20240706141017,424.57
7184,20240706142017,9.97
7185,20240706143017,6.04
7186,20240706144017,6.55
7187,20240706145017,8.47
7188,20240706150017,12.98
7189,20240706151017,8.78
7190,20240706152017,7.09
7191,20240706153017,8.7
7192,20240706154017,7.8
7193,20240706155017,3.41
7194,20240706160017,1.53
7195,20240706161017,1.63
7196,20240706162017,1.11
7197,20240706163017,1.18
7198,20240706164017,1.38
7199,20240706165017,1.57
7200,20240328090008,33.53
7201,20240328091008,41.23
7202,20240328092008,37.02
7203,20240328093008,48.64
7204,20240328094008,67.59
7205,20240328095008,79.35
7206,20240328100008,168.56
7207,20240328101008,185.56
7208,20240328102008,188.1
7209,20240328103008,215.37
7210,20240328104008,391.2
7211,20240328105008,811.69
7212,20240328110008,915.85
7213,20240328111008,1048.04
7214,20240328112008,1054.39
7215,20240328113008,865.6
7216,20240328114008,1056.03
7217,20240328115008,1161.74
7218,20240328120008,1059.71
7219,20240328121008,805.28
7220,20240328122008,807.67
7221,20240328123008,1058.58
7222,20240328124008,894.3
7223,20240328125008,1181.59
7224,20240328130008,774.35
7225,20240328131008,186.43
7226,20240328132008,108.92
7227,20240328133008,60.15
7228,20240328134008,94.6
7229,20240328135008,21.21
7230,20240328140008,27.67
7231,20240328141008,66.23
7232,20240328142008,54.96
7233,20240328143008,38.78
7234,20240328144008,29.59
7235,20240328145008,9.32
7236,20240328150008,8.37
7237,20240328151008,16.85
7238,20240328152008,12.8
7239,20240328153008,8.79
7240,20240328154008,12.08
7241,20240328155008,12.17
7242,20240328160008,9.21
7243,20240328161008,5.3
7244,20240328162008,3.56
7245,20240328163008,2.55
7246,20240328164008,1.62
7247,20240328165008,1.35
7248,20240508090008,22.92
7249,20240508091008,13.82
7250,20240508092008,14.88
7251,20240508093008,20.0
7252,20240508094008,13.86
7253,20240508095008,14.88
7254,20240508100008,21.85
7255,20240508101008,28.41
7256,20240508102008,24.59
7257,20240508103008,16.43
7258,20240508104008,6.75
7259,20240508105008,7.92
7260,20240508110008,7.5
7261,20240508111008,6.69
7262,20240508112008,14.01
7263,20240508113008,17.18
7264,20240508114008,19.89
7265,20240508115008,22.13
7266,20240508120008,39.19
7267,20240508121008,32.28
7268,20240508122008,63.28
7269,20240508123008,32.49
7270,20240508124008,12.01
7271,20240508125008,7.92
7272,20240508130008,1.36
7273,20240508131008,1.2
7274,20240508132008,0.86
7275,20240508133008,0.96
7276,20240508134008,1.71
7277,20240508135008,2.1
7278,20240508140008,2.69
7279,20240508141008,7.15
7280,20240508142008,12.31
7281,20240508143008,4.8
7282,20240508144008,2.25
7283,20240508145008,1.82
7284,20240508150008,0.93
7285,20240508151008,0.96
7286,20240508152008,1.24
7287,20240508153008,0.51
7288,20240508154008,0.38
7289,20240508155008,0.28
7290,20240508160008,0.16
7291,20240508161008,0.21
7292,20240508162008,0.29
7293,20240508163008,0.29
7294,20240508164008,0.07
7295,20240508165008,0.06
7296,20240521090008,5.37
7297,20240521091008,4.46
7298,20240521092008,5.42
7299,20240521093008,5.97
7300,20240521094008,7.18
7301,20240521095008,11.3
7302,20240521100008,13.2
7303,20240521101008,22.92
7304,20240521102008,46.82
7305,20240521103008,65.51
7306,20240521104008,104.01
7307,20240521105008,95.25
7308,20240521110008,121.45
7309,20240521111008,106.78
7310,20240521112008,143.6
7311,20240521113008,122.05
7312,20240521114008,45.65
7313,20240521115008,48.79
7314,20240521120008,43.4
7315,20240521121008,34.12
7316,20240521122008,34.31
7317,20240521123008,99.37
7318,20240521124008,222.9
7319,20240521125008,189.64
7320,20240521130008,228.57
7321,20240521131008,175.48
7322,20240521132008,102.16
7323,20240521133008,49.15
7324,20240521134008,28.8
7325,20240521135008,15.31
7326,20240521140008,3.4
7327,20240521141008,6.34
7328,20240521142008,8.51
7329,20240521143008,9.93
7330,20240521144008,13.73
7331,20240521145008,14.39
7332,20240521150008,10.34
7333,20240521151008,8.21
7334,20240521152008,8.2
7335,20240521153008,7.81
7336,20240521154008,7.31
7337,20240521155008,5.91
7338,20240521160008,7.03
7339,20240521161008,4.2
7340,20240521162008,2.24
7341,20240521163008,1.8
7342,20240521164008,1.33
7343,20240521165008,0.67
7344,20240618090008,44.42
7345,20240618091008,51.5
7346,20240618092008,48.01
7347,20240618093008,52.41
7348,20240618094008,47.14
7349,20240618095008,28.1
7350,20240618100008,39.56
7351,20240618101008,35.01
7352,20240618102008,35.74
7353,20240618103008,25.58
7354,20240618104008,30.36
7355,20240618105008,29.78
7356,20240618110008,11.82
7357,20240618111008,16.36
7358,20240618112008,26.09
7359,20240618113008,27.76
7360,20240618114008,37.26
7361,20240618115008,76.74
7362,20240618120008,71.51
7363,20240618121008,60.08
7364,20240618122008,87.34
7365,20240618123008,71.54
7366,20240618124008,87.42
7367,20240618125008,33.06
7368,20240618130008,36.15
7369,20240618131008,104.84
7370,20240618132008,84.38
7371,20240618133008,75.16
7372,20240618134008,87.07
7373,20240618135008,53.48
7374,20240618140008,46.57
7375,20240618141008,102.17
7376,20240618142008,167.12
7377,20240618143008,134.94
7378,20240618144008,107.89
7379,20240618145008,123.33
7380,20240618150008,48.43
7381,20240618151008,21.64
7382,20240618152008,12.06
7383,20240618153008,5.63
7384,20240618154008,4.67
7385,20240618155008,5.61
7386,20240618160008,10.96
7387,20240618161008,8.19
7388,20240618162008,8.19
7389,20240618163008,6.54
7390,20240618164008,5.06
7391,20240618165008,2.45
7392,20240630090008,7.7
7393,20240630091008,6.41
7394,20240630092008,7.13
7395,20240630093008,6.36
7396,20240630094008,8.83
7397,20240630095008,7.7
7398,20240630100008,22.02
7399,20240630101008,20.87
7400,20240630102008,14.36
7401,20240630103008,37.79
7402,20240630104008,41.5
7403,20240630105008,139.64
7404,20240630110008,147.01
7405,20240630111008,38.37
7406,20240630112008,52.55
7407,20240630113008,54.68
7408,20240630114008,65.62
7409,20240630115008,65.62
7410,20240630120008,450.02
7411,20240630121008,425.05
7412,20240630122008,280.75
7413,20240630123008,655.08
7414,20240630124008,652.85
7415,20240630125008,651.63
7416,20240630130008,590.54
7417,20240630131008,418.58
7418,20240630132008,522.23
7419,20240630133008,734.25
7420,20240630134008,407.75
7421,20240630135008,348.42
7422,20240630140008,372.55
7423,20240630141008,413.32
7424,20240630142008,344.78
7425,20240630143008,169.01
7426,20240630144008,45.87
7427,20240630145008,23.38
7428,20240630150008,15.75
7429,20240630151008,31.59
7430,20240630152008,60.59
7431,20240630153008,9.04
7432,20240630154008,8.54
7433,20240630155008,13.78
7434,20240630160008,9.1
7435,20240630161008,8.12
7436,20240630162008,5.19
7437,20240630163008,4.73
7438,20240630164008,4.2
7439,20240630165008,2.89
7440,20240702090008,7.35
7441,20240702091008,8.28
7442,20240702092008,10.93
7443,20240702093008,4.84
7444,20240702094008,3.37
7445,20240702095008,2.75
7446,20240702100008,1.1
7447,20240702101008,6.12
7448,20240702102008,24.67
7449,20240702103008,47.19
7450,20240702104008,29.61
7451,20240702105008,28.79
7452,20240702110008,20.99
7453,20240702111008,9.99
7454,20240702112008,8.79
7455,20240702113008,17.47
7456,20240702114008,19.57
7457,20240702115008,16.77
7458,20240702120008,5.3
7459,20240702121008,7.88
7460,20240702122008,58.36
7461,20240702123008,1317.49
7462,20240702124008,1109.77
7463,20240702125008,933.84
7464,20240702130008,345.85
7465,20240702131008,205.4
7466,20240702132008,498.93
7467,20240702133008,1527.16
7468,20240702134008,1396.47
7469,20240702135008,1065.96
7470,20240702140008,762.34
7471,20240702141008,664.05
7472,20240702142008,341.61
7473,20240702143008,64.63
7474,20240702144008,48.48
7475,20240702145008,16.37
7476,20240702150008,9.31
7477,20240702151008,9.38
7478,20240702152008,5.04
7479,20240702153008,6.23
7480,20240702154008,4.61
7481,20240702155008,6.04
7482,20240702160008,3.02
7483,20240702161008,1.81
7484,20240702162008,1.36
7485,20240702163008,1.84
7486,20240702164008,2.72
7487,20240702165008,0.53
7488,20240812090008,10.57
7489,20240812091008,6.87
7490,20240812092008,7.94
7491,20240812093008,10.99
7492,20240812094008,10.99
7493,20240812095008,13.0
7494,20240812100008,42.11
7495,20240812101008,32.97
7496,20240812102008,44.39
7497,20240812103008,65.09
7498,20240812104008,94.76
7499,20240812105008,103.87
7500,20240812110008,294.05
7501,20240812111008,332.15
7502,20240812112008,361.35
7503,20240812113008,265.39
7504,20240812114008,187.51
7505,20240812115008,179.08
7506,20240812120008,87.92
7507,20240812121008,642.25
7508,20240812122008,716.27
7509,20240812123008,508.63
7510,20240812124008,224.81
7511,20240812125008,317.64
7512,20240812130008,148.55
7513,20240812131008,192.26
7514,20240812132008,129.05
7515,20240812133008,201.83
7516,20240812134008,48.21
7517,20240812135008,101.38
7518,20240812140008,611.96
7519,20240812141008,496.15
7520,20240812142008,684.89
7521,20240812143008,134.07
7522,20240812144008,20.1
7523,20240812145008,12.72
7524,20240812150008,31.88
7525,20240812151008,34.87
7526,20240812152008,29.12
7527,20240812153008,34.87
7528,20240812154008,27.86
7529,20240812155008,22.53
7530,20240812160008,19.09
7531,20240812161008,21.39
7532,20240812162008,27.8
7533,20240812163008,26.55
7534,20240812164008,27.41
7535,20240812165008,9.96
7536,20240828090008,11.07
7537,20240828091008,11.88
7538,20240828092008,26.53
7539,20240828093008,60.14
7540,20240828094008,66.66
7541,20240828095008,63.14
7542,20240828100008,27.64
7543,20240828101008,41.16
7544,20240828102008,49.31
7545,20240828103008,48.03
7546,20240828104008,83.49
7547,20240828105008,547.85
7548,20240828110008,541.28
7549,20240828111008,776.63
7550,20240828112008,1054.38
7551,20240828113008,1104.33
7552,20240828114008,1273.87
7553,20240828115008,675.17
7554,20240828120008,450.78
7555,20240828121008,759.8
7556,20240828122008,938.58
7557,20240828123008,1218.0
7558,20240828124008,1219.22
7559,20240828125008,1031.22
7560,20240828130008,487.15
7561,20240828131008,523.13
7562,20240828132008,779.28
7563,20240828133008,1217.76
7564,20240828134008,866.0
7565,20240828135008,321.97
7566,20240828140008,624.23
7567,20240828141008,641.64
7568,20240828142008,504.4
7569,20240828143008,201.63
7570,20240828144008,145.86
7571,20240828145008,151.95
7572,20240828150008,27.85
7573,20240828151008,25.75
7574,20240828152008,13.23
7575,20240828153008,11.94
7576,20240828154008,11.62
7577,20240828155008,10.08
7578,20240828160008,13.91
7579,20240828161008,6.96
7580,20240828162008,5.98
7581,20240828163008,6.6
7582,20240828164008,7.54
7583,20240828165008,3.73
7584,20240307090010,8.78
7585,20240307091010,11.2
7586,20240307092010,9.69
7587,20240307093010,16.28
7588,20240307094010,10.8
7589,20240307095010,9.98
7590,20240307100010,14.14
7591,20240307101010,13.01
7592,20240307102010,13.22
7593,20240307103010,13.21
7594,20240307104010,17.38
7595,20240307105010,14.53
7596,20240307110010,10.78
7597,20240307111010,13.48
7598,20240307112010,16.99
7599,20240307113010,21.07
7600,20240307114010,27.08
7601,20240307115010,34.91
7602,20240307120010,11.98
7603,20240307121010,10.28
7604,20240307122010,21.15
7605,20240307123010,26.23
7606,20240307124010,11.39
7607,20240307125010,5.94
7608,20240307130010,13.02
7609,20240307131010,21.49
7610,20240307132010,8.46
7611,20240307133010,9.58
7612,20240307134010,12.42
7613,20240307135010,10.79
7614,20240307140010,5.52
7615,20240307141010,3.48
7616,20240307142010,3.51
7617,20240307143010,0.88
7618,20240307144010,0.28
7619,20240307145010,0.3
7620,20240307150010,1.08
7621,20240307151010,0.95
7622,20240307152010,1.42
7623,20240307153010,3.04
7624,20240307154010,1.51
7625,20240307155010,0.84
7626,20240307160010,0.69
7627,20240307161010,2.38
7628,20240307162010,2.26
7629,20240307163010,0.95
7630,20240307164010,0.36
7631,20240307165010,0.36
7632,20240310090010,1.2
7633,20240310091010,2.48
7634,20240310092010,3.53
7635,20240310093010,3.76
7636,20240310094010,4.28
7637,20240310095010,5.61
7638,20240310100010,14.44
7639,20240310101010,11.25
7640,20240310102010,16.25
7641,20240310103010,29.27
7642,20240310104010,22.38
7643,20240310105010,19.81
7644,20240310110010,9.98
7645,20240310111010,9.22
7646,20240310112010,9.21
7647,20240310113010,9.7
7648,20240310114010,9.7
7649,20240310115010,9.21
7650,20240310120010,6.69
7651,20240310121010,9.7
7652,20240310122010,11.08
7653,20240310123010,10.74
7654,20240310124010,20.1
7655,20240310125010,24.04
7656,20240310130010,15.13
7657,20240310131010,17.13
7658,20240310132010,21.82
7659,20240310133010,21.54
7660,20240310134010,21.78
7661,20240310135010,33.19
7662,20240310140010,22.29
7663,20240310141010,21.12
7664,20240310142010,18.43
7665,20240310143010,21.09
7666,20240310144010,34.1
7667,20240310145010,36.01
7668,20240310150010,46.77
7669,20240310151010,44.14
7670,20240310152010,31.08
7671,20240310153010,29.24
7672,20240310154010,33.71
7673,20240310155010,14.16
7674,20240310160010,12.39
7675,20240310161010,8.58
7676,20240310162010,9.27
7677,20240310163010,6.77
7678,20240310164010,2.46
7679,20240310165010,0.82
7680,20240423090010,26.24
7681,20240423091010,25.71
7682,20240423092010,14.53
7683,20240423093010,12.92
7684,20240423094010,12.95
7685,20240423095010,17.17
7686,20240423100010,46.9
7687,20240423101010,117.14
7688,20240423102010,96.33
7689,20240423103010,105.59
7690,20240423104010,77.68
7691,20240423105010,42.56
7692,20240423110010,58.44
7693,20240423111010,42.32
7694,20240423112010,30.92
7695,20240423113010,60.99
7696,20240423114010,29.38
7697,20240423115010,15.62
7698,20240423120010,28.03
7699,20240423121010,16.83
7700,20240423122010,14.57
7701,20240423123010,26.5
7702,20240423124010,32.49
7703,20240423125010,30.93
7704,20240423130010,6.24
7705,20240423131010,4.35
7706,20240423132010,3.26
7707,20240423133010,3.33
7708,20240423134010,7.38
7709,20240423135010,14.3
7710,20240423140010,16.51
7711,20240423141010,18.3
7712,20240423142010,14.24
7713,20240423143010,12.33
7714,20240423144010,12.21
7715,20240423145010,9.9
7716,20240423150010,7.68
7717,20240423151010,10.35
7718,20240423152010,6.6
7719,20240423153010,6.44
7720,20240423154010,5.34
7721,20240423155010,4.09
7722,20240423160010,3.82
7723,20240423161010,2.87
7724,20240423162010,1.75
7725,20240423163010,1.84
7726,20240423164010,1.93
7727,20240423165010,1.3
7728,20240519090010,72.49
7729,20240519091010,62.82
7730,20240519092010,64.74
7731,20240519093010,40.46
7732,20240519094010,39.3
7733,20240519095010,49.96
7734,20240519100010,50.58
7735,20240519101010,47.4
7736,20240519102010,58.85
7737,20240519103010,61.89
7738,20240519104010,61.89
7739,20240519105010,48.9
7740,20240519110010,32.42
7741,20240519111010,52.3
7742,20240519112010,48.79
7743,20240519113010,47.4
7744,20240519114010,54.44
7745,20240519115010,62.0
7746,20240519120010,37.33
7747,20240519121010,32.16
7748,20240519122010,25.28
7749,20240519123010,24.42
7750,20240519124010,34.77
7751,20240519125010,37.48
7752,20240519130010,21.5
7753,20240519131010,18.62
7754,20240519132010,23.35
7755,20240519133010,25.48
7756,20240519134010,19.85
7757,20240519135010,23.35
7758,20240519140010,36.34
7759,20240519141010,45.23
7760,20240519142010,37.51
7761,20240519143010,44.89
7762,20240519144010,36.65
7763,20240519145010,41.07
7764,20240519150010,77.12
7765,20240519151010,39.52
7766,20240519152010,47.54
7767,20240519153010,45.3
7768,20240519154010,71.73
7769,20240519155010,51.12
7770,20240519160010,31.83
7771,20240519161010,14.89
7772,20240519162010,15.07
7773,20240519163010,9.02
7774,20240519164010,5.01
7775,20240519165010,5.43
7776,20240619090010,113.98
7777,20240619091010,159.0
7778,20240619092010,153.07
7779,20240619093010,224.2
7780,20240619094010,219.43
7781,20240619095010,282.57
7782,20240619100010,177.4
7783,20240619101010,241.36
7784,20240619102010,280.31
7785,20240619103010,327.59
7786,20240619104010,316.06
7787,20240619105010,378.24
7788,20240619110010,1014.59
7789,20240619111010,875.65
7790,20240619112010,828.33
7791,20240619113010,767.01
7792,20240619114010,1018.43
7793,20240619115010,898.56
7794,20240619120010,963.6
7795,20240619121010,914.42
7796,20240619122010,985.99
7797,20240619123010,471.07
7798,20240619124010,122.97
7799,20240619125010,50.52
7800,20240619130010,147.34
7801,20240619131010,27.65
7802,20240619132010,70.3
7803,20240619133010,38.99
7804,20240619134010,28.43
7805,20240619135010,25.35
7806,20240619140010,30.67
7807,20240619141010,13.12
7808,20240619142010,13.87
7809,20240619143010,18.36
7810,20240619144010,15.24
7811,20240619145010,16.97
7812,20240619150010,7.94
7813,20240619151010,3.51
7814,20240619152010,2.71
7815,20240619153010,1.31
7816,20240619154010,1.3
7817,20240619155010,0.77
7818,20240619160010,0.2
7819,20240619161010,0.11
7820,20240619162010,0.14
7821,20240619163010,0.16
7822,20240619164010,0.21
7823,20240619165010,0.25
7824,20240711090010,451.83
7825,20240711091010,507.7
7826,20240711092010,556.01
7827,20240711093010,734.88
7828,20240711094010,736.02
7829,20240711095010,953.22
7830,20240711100010,558.28
7831,20240711101010,600.62
7832,20240711102010,544.05
7833,20240711103010,658.47
7834,20240711104010,926.92
7835,20240711105010,873.23
7836,20240711110010,1268.17
7837,20240711111010,1347.74
7838,20240711112010,1532.19
7839,20240711113010,1489.91
7840,20240711114010,1490.02
7841,20240711115010,1463.19
7842,20240711120010,1238.1
7843,20240711121010,1236.14
7844,20240711122010,1185.02
7845,20240711123010,905.47
7846,20240711124010,401.77
7847,20240711125010,62.5
7848,20240711130010,21.16
7849,20240711131010,18.57
7850,20240711132010,17.54
7851,20240711133010,21.02
7852,20240711134010,27.17
7853,20240711135010,17.23
7854,20240711140010,47.09
7855,20240711141010,17.66
7856,20240711142010,9.01
7857,20240711143010,7.63
7858,20240711144010,11.18
7859,20240711145010,17.74
7860,20240711150010,20.38
7861,20240711151010,19.41
7862,20240711152010,15.07
7863,20240711153010,10.42
7864,20240711154010,8.46
7865,20240711155010,11.8
7866,20240711160010,7.82
7867,20240711161010,9.09
7868,20240711162010,6.75
7869,20240711163010,6.3
7870,20240711164010,4.87
7871,20240711165010,2.33
7872,20240207090017,37.99
7873,20240207091017,35.28
7874,20240207092017,52.84
7875,20240207093017,48.7
7876,20240207094017,63.66
7877,20240207095017,126.81
7878,20240207100017,676.32
7879,20240207101017,620.92
7880,20240207102017,722.97
7881,20240207103017,882.94
7882,20240207104017,405.96
7883,20240207105017,98.11
7884,20240207110017,65.95
7885,20240207111017,38.79
7886,20240207112017,52.62
7887,20240207113017,61.53
7888,20240207114017,33.01
7889,20240207115017,35.42
7890,20240207120017,28.18
7891,20240207121017,24.67
7892,20240207122017,20.63
7893,20240207123017,23.65
7894,20240207124017,27.05
7895,20240207125017,25.85
7896,20240207130017,32.04
7897,20240207131017,26.4
7898,20240207132017,24.46
7899,20240207133017,13.33
7900,20240207134017,16.34
7901,20240207135017,25.0
7902,20240207140017,6.88
7903,20240207141017,5.73
7904,20240207142017,6.02
7905,20240207143017,5.69
7906,20240207144017,6.0
7907,20240207145017,5.04
7908,20240207150017,16.72
7909,20240207151017,16.71
7910,20240207152017,17.4
7911,20240207153017,15.33
7912,20240207154017,11.54
7913,20240207155017,7.32
7914,20240207160017,5.07
7915,20240207161017,2.75
7916,20240207162017,2.67
7917,20240207163017,2.83
7918,20240207164017,2.07
7919,20240207165017,1.09
7920,20240224090017,31.13
7921,20240224091017,47.43
7922,20240224092017,45.48
7923,20240224093017,40.01
7924,20240224094017,31.73
7925,20240224095017,31.93
7926,20240224100017,83.79
7927,20240224101017,111.82
7928,20240224102017,115.52
7929,20240224103017,100.82
7930,20240224104017,63.98
7931,20240224105017,50.06
7932,20240224110017,106.78
7933,20240224111017,112.86
7934,20240224112017,149.64
7935,20240224113017,106.4
7936,20240224114017,81.7
7937,20240224115017,89.72
7938,20240224120017,80.82
7939,20240224121017,106.8
7940,20240224122017,88.53
7941,20240224123017,99.96
7942,20240224124017,60.99
7943,20240224125017,60.75
7944,20240224130017,37.1
7945,20240224131017,27.27
7946,20240224132017,27.01
7947,20240224133017,24.76
7948,20240224134017,23.32
7949,20240224135017,26.16
7950,20240224140017,31.13
7951,20240224141017,26.71
7952,20240224142017,21.16
7953,20240224143017,13.91
7954,20240224144017,11.95
7955,20240224145017,8.42
7956,20240224150017,9.86
7957,20240224151017,9.86
7958,20240224152017,9.86
7959,20240224153017,5.83
7960,20240224154017,5.43
7961,20240224155017,2.07
7962,20240224160017,1.98
7963,20240224161017,1.17
7964,20240224162017,0.91
7965,20240224163017,0.61
7966,20240224164017,0.48
7967,20240224165017,0.49
7968,20240318090017,10.0
7969,20240318091017,8.56
7970,20240318092017,9.72
7971,20240318093017,18.96
7972,20240318094017,22.91
7973,20240318095017,17.22
7974,20240318100017,6.07
7975,20240318101017,6.48
7976,20240318102017,8.4
7977,20240318103017,9.53
7978,20240318104017,12.22
7979,20240318105017,11.75
7980,20240318110017,12.45
7981,20240318111017,13.49
7982,20240318112017,21.03
7983,20240318113017,25.96
7984,20240318114017,28.3
7985,20240318115017,20.64
7986,20240318120017,20.19
7987,20240318121017,19.26
7988,20240318122017,19.26
7989,20240318123017,16.12
7990,20240318124017,12.37
7991,20240318125017,9.69
7992,20240318130017,3.22
7993,20240318131017,2.25
7994,20240318132017,4.32
7995,20240318133017,7.01
7996,20240318134017,9.39
7997,20240318135017,11.93
7998,20240318140017,5.89
7999,20240318141017,5.88
8000,20240318142017,5.41
8001,20240318143017,5.26
8002,20240318144017,3.12
8003,20240318145017,1.51
8004,20240318150017,3.94
8005,20240318151017,3.82
8006,20240318152017,4.41
8007,20240318153017,3.07
8008,20240318154017,2.62
8009,20240318155017,1.8
8010,20240318160017,1.33
8011,20240318161017,0.81
8012,20240318162017,0.81
8013,20240318163017,0.85
8014,20240318164017,0.81
8015,20240318165017,0.75
8016,20240509090017,70.82
8017,20240509091017,140.85
8018,20240509092017,171.1
8019,20240509093017,224.08
8020,20240509094017,234.68
8021,20240509095017,167.8
8022,20240509100017,320.89
8023,20240509101017,424.67
8024,20240509102017,424.39
8025,20240509103017,344.3
8026,20240509104017,352.19
8027,20240509105017,292.89
8028,20240509110017,674.65
8029,20240509111017,973.93
8030,20240509112017,527.72
8031,20240509113017,400.99
8032,20240509114017,180.67
8033,20240509115017,149.86
8034,20240509120017,143.97
8035,20240509121017,143.86
8036,20240509122017,122.84
8037,20240509123017,146.49
8038,20240509124017,120.2
8039,20240509125017,176.88
8040,20240509130017,293.49
8041,20240509131017,308.26
8042,20240509132017,214.5
8043,20240509133017,187.8
8044,20240509134017,116.57
8045,20240509135017,76.05
8046,20240509140017,55.82
8047,20240509141017,53.23
8048,20240509142017,23.71
8049,20240509143017,12.83
8050,20240509144017,12.67
8051,20240509145017,12.89
8052,20240509150017,26.22
8053,20240509151017,24.04
8054,20240509152017,21.32
8055,20240509153017,20.5
8056,20240509154017,17.22
8057,20240509155017,16.13
8058,20240509160017,5.83
8059,20240509161017,4.79
8060,20240509162017,3.13
8061,20240509163017,3.29
8062,20240509164017,1.98
8063,20240509165017,1.06
8064,20240602090017,13.57
8065,20240602091017,17.89
8066,20240602092017,10.62
8067,20240602093017,7.64
8068,20240602094017,9.54
8069,20240602095017,11.87
8070,20240602100017,6.23
8071,20240602101017,7.62
8072,20240602102017,13.32
8073,20240602103017,10.31
8074,20240602104017,20.59
8075,20240602105017,16.71
8076,20240602110017,15.68
8077,20240602111017,21.39
8078,20240602112017,14.29
8079,20240602113017,13.08
8080,20240602114017,12.52
8081,20240602115017,5.28
8082,20240602120017,6.81
8083,20240602121017,10.38
8084,20240602122017,9.12
8085,20240602123017,6.82
8086,20240602124017,7.93
8087,20240602125017,6.25
8088,20240602130017,4.7
8089,20240602131017,5.87
8090,20240602132017,5.23
8091,20240602133017,7.88
8092,20240602134017,4.92
8093,20240602135017,2.85
8094,20240602140017,5.89
8095,20240602141017,5.51
8096,20240602142017,4.2
8097,20240602143017,4.99
8098,20240602144017,2.66
8099,20240602145017,2.21
8100,20240602150017,1.29
8101,20240602151017,1.51
8102,20240602152017,1.35
8103,20240602153017,1.82
8104,20240602154017,1.83
8105,20240602155017,1.98
8106,20240602160017,1.21
8107,20240602161017,1.46
8108,20240602162017,0.72
8109,20240602163017,1.05
8110,20240602164017,1.05
8111,20240602165017,0.98
8112,20240604090017,805.6
8113,20240604091017,682.63
8114,20240604092017,602.05
8115,20240604093017,897.11
8116,20240604094017,855.78
8117,20240604095017,686.45
8118,20240604100017,702.09
8119,20240604101017,620.2
8120,20240604102017,405.2
8121,20240604103017,426.34
8122,20240604104017,338.71
8123,20240604105017,240.23
8124,20240604110017,265.8
8125,20240604111017,156.21
8126,20240604112017,141.25
8127,20240604113017,184.48
8128,20240604114017,127.48
8129,20240604115017,184.38
8130,20240604120017,199.5
8131,20240604121017,167.53
8132,20240604122017,149.65
8133,20240604123017,149.66
8134,20240604124017,182.21
8135,20240604125017,211.86
8136,20240604130017,40.49
8137,20240604131017,63.6
8138,20240604132017,56.78
8139,20240604133017,86.82
8140,20240604134017,182.11
8141,20240604135017,221.08
8142,20240604140017,80.43
8143,20240604141017,80.27
8144,20240604142017,67.43
8145,20240604143017,82.3
8146,20240604144017,88.17
8147,20240604145017,85.4
8148,20240604150017,81.18
8149,20240604151017,47.36
8150,20240604152017,56.02
8151,20240604153017,63.99
8152,20240604154017,38.17
8153,20240604155017,35.18
8154,20240604160017,23.51
8155,20240604161017,17.26
8156,20240604162017,10.71
8157,20240604163017,6.54
8158,20240604164017,6.53
8159,20240604165017,5.13
8160,20240609090017,555.13
8161,20240609091017,803.16
8162,20240609092017,377.86
8163,20240609093017,617.04
8164,20240609094017,402.78
8165,20240609095017,420.4
8166,20240609100017,389.08
8167,20240609101017,212.62
8168,20240609102017,156.64
8169,20240609103017,222.94
8170,20240609104017,257.8
8171,20240609105017,234.92
8172,20240609110017,649.0
8173,20240609111017,296.29
8174,20240609112017,296.24
8175,20240609113017,331.29
8176,20240609114017,254.88
8177,20240609115017,173.58
8178,20240609120017,122.88
8179,20240609121017,86.21
8180,20240609122017,80.28
8181,20240609123017,128.35
8182,20240609124017,128.44
8183,20240609125017,114.65
8184,20240609130017,13.55
8185,20240609131017,13.57
8186,20240609132017,17.37
8187,20240609133017,29.24
8188,20240609134017,31.58
8189,20240609135017,21.2
8190,20240609140017,27.46
8191,20240609141017,41.18
8192,20240609142017,45.47
8193,20240609143017,29.79
8194,20240609144017,30.7
8195,20240609145017,27.39
8196,20240609150017,18.18
8197,20240609151017,17.91
8198,20240609152017,10.33
8199,20240609153017,14.52
8200,20240609154017,14.52
8201,20240609155017,16.87
8202,20240609160017,9.25
8203,20240609161017,4.18
8204,20240609162017,0.97
8205,20240609163017,1.81
8206,20240609164017,2.46
8207,20240609165017,3.05
8208,20240709090017,668.38
8209,20240709091017,717.0
8210,20240709092017,698.19
8211,20240709093017,752.62
8212,20240709094017,889.04
8213,20240709095017,1049.84
8214,20240709100017,1201.17
8215,20240709101017,1094.88
8216,20240709102017,1202.36
8217,20240709103017,1185.2
8218,20240709104017,923.92
8219,20240709105017,981.29
8220,20240709110017,1294.32
8221,20240709111017,1257.79
8222,20240709112017,1297.0
8223,20240709113017,1306.72
